id,comment_text,toxic,severe_toxic,obscene,threat,insult,identity_hate
74ff1f4c8d37522a,".

Also! The interview where he claimed to be German he claimed to be German JEW, look it up to the idiot who keeps erasing my edit",1,0,0,0,0,0
83a49952effaf723,"Translation Help if Possible 
Hello, I'm trying to translate the Japanese Wikipedia page of the Mephisto Award and I've hit big snag since my own fluency is minor at best. My article has already been deleted once and I managed to have a admin restore but it's up for deletion again since it's sparse at the moment. If you could offer any help translating or just adding to the article in general I would really appreciate it. I would also appreciate if you could look over some of the book titles that I translated since I'm fairly certain they are wrong and I point out the ones I think I'm the most off on the talk page.",0,0,0,0,0,0
5925212da95bd295,"""
Oppose We assess the notability of each unit independently of its lineage, and to me these to units can stand two articles as long as more sources are there. See 45th Infantry Division (United States) and 45th Infantry Brigade (United States). —(talk) """,0,0,0,0,0,0
7b351f0a47722003,Am I getting this right? You are blocking me because of a suspicion?,0,0,0,0,0,0
56125850128c135c,"Your hobbies... 

Mum's the word, I won't say a thing! Just remember, I know everything but I am very appreciative of what you've been up to. I promise you noone will ever find out through me.... 79.75.171.154",0,0,0,0,0,0
2a576f7834fe134b,"""

I look forward to your """"deal(ing) with""""   """,0,0,0,0,0,0
a3e805f28bdc72df,"""
I don't create awards. I just earn them. ;) vecia """,0,0,0,0,0,0
ecc86cce48a39d38,"Technically it's a Phonogram (linguistics), but that will probably confuse people more....",0,0,0,0,0,0
8630589efaebce83,"""

 Weapon demos + Soundtrack 

I feel something ought to be said about the weapon demos unlockable in the console versions of this game - something unique to the Soul Calibur series?
Also, I have hear it said that some music tracks - I cannot remember which - play """"in time"""" to the demonstrations. Confirmation and clarification of this would be interesting.""",0,0,0,0,0,0
e165a2989d617f0e,"Help wanted
I don't dispute the accuracy of this article per se. I wrote it based on my old notes from a course. It's an interesting topic but I don't have a book to reference. I'd love it if someone could edit this for accuracy.",0,0,0,0,0,0
19bd1ab7cf938a53,"""

 Your edit to Talk:Kosovo 

This edit is entirely uncalled for.  Please review the civility policy.  """,0,0,0,0,0,0
c606e23c47d82529,"Casus Belli 

To let all know, I have changed the Casus Belli to the Gaza Beach Blast. The BBC had reported that Hamas had kidnapped the soldier in retaliation for the artillery shell on the beach. Everything happens for a reason. The Hamas didn't just get up and say, hmm, today we feel like kidnapping soldiers. They did it as a result of the blast.

Whether or not the blast was an accident doesn't matter. The point is it happened, and resulted in the kidnapping and the following chain of events. This is just to let everyone know why I changed it. ( )",0,0,0,0,0,0
67af0c3776e7b9ce,""":""""Can a redirect really be a primary topic?"""" - Good question. I associate the topic title with the Metallica song.  I think if you did a straw poll to music fans, most would also associate it with Metallica first. Looking at the article for the band, to me it doesn't meet the notability of a band.  WP:BAND #5 states """"Has released two or more albums on a major record label or on one of the more important indie labels"""".  This band has released only two albums, on a label that doesn't (yet) have its own article, hence not meeting this requirement. The current article shows the band existed, but doesn't really offer any WP:GNG. '''''' Dick Laurent is dead 

""",0,0,0,0,0,0
0df0656d4770e701,"Why ? Should the encyclopedia only publish VB-friendly links ? But of course I understand, you're probably a VB sympathetizer and this explains a lot.",0,0,0,0,0,0
b0b0af598dce65c9,"""

 He he 

""""Vandalism"""" for writing in something truthful that you disagree with. LMAO, liar.""",1,0,0,0,1,0
9209fac2c09f573a,"""

Speedy deletion of ARCUMS
 A tag has been placed on ARCUMS, requesting that it be speedily deleted from Wikipedia. This has been done under section G11 of the criteria for speedy deletion, because the article seems to be blatant advertising which only promotes a company, product, group, service or person and would need to be fundamentally rewritten in order to become an encyclopedia article. Please read our the guidelines on spam as well as the Wikipedia:Business' FAQ for more information. 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines.  (Talk,Contribs)  """,0,0,0,0,0,0
dff5ff0b66cb4d7b,"""

Speedy deletion of Erin Chase
 Please refrain from introducing inappropriate pages such as Erin Chase, to Wikipedia. Doing so is not in accordance with our policies. If you would like to experiment, please use the sandbox 

If you think that this notice was placed here in error, you may contest the deletion by adding  to the top of the page that has been nominated for deletion (just below the existing speedy deletion or """"db"""" tag), coupled with adding a note on the talk page explaining your position, but be aware that once tagged for speedy deletion, if the article meets the criterion it may be deleted without delay. Please do not remove the speedy deletion tag yourself, but don't hesitate to add information to the article that would would render it more in conformance with Wikipedia's policies and guidelines. Lastly, please note that if the article does get deleted, you can contact one of these admins to request that a copy be emailed to you.    """,0,0,0,0,0,0
5c9cc0a81c29a828,"""

 Please do not attack other editors, which you did here: Dwight Freeney. If you continue, you will be blocked from editing Wikipedia.   | Talk """,0,0,0,0,0,0
9afcb8c2706f7862,I was talking to you.,0,0,0,0,0,0
7e562fd97b6d3090,"Glenemere accusations 

My representatives have made me aware of the libelous chatter on Wikipedia. How dare you Mr Westerveld!  You had better be able to provide some back up to the libelous charges you are making. There will be repercussions sir I can assure you.",0,0,0,0,0,0
2f4d2276ac539427,"Useful info
 practice is enlightenment
In Zen terms we say honsho myoshu. Honsho means intrinsic enlightenment; myoshu, subtle practice. We say practice and enlightenment, or realization, are one. How is it one thing? When you sit, your zazen is the zazen of the Buddhas. Your zazen is sitting Buddha, or Buddha's zazen. So your practice is realization itself, enlightenment itself. Your zazen becomes anuttara samyak sambodhi itself. Have this kind of faith. 
Usually when you do zazen, zazen becomes a cause to create some kind of effect, such as enlightenment, frustration, anger, or whatever arises. That is the wrong way to do zazen. Your practice is not something by which you attain some place else or something else. Your practice itself is a fulfillment of honsho myoshu, the originally enlightened life.",0,0,0,0,0,0
15d07102077f02ce,"Thanks! 

Thanks for helping edit Next Israeli legislative election",0,0,0,0,0,0
c7e45797a40c001e,"""
I haven't be able to access http://gis.hpa.state.il.us/hargis/PDFs/201095.pdf, but I assume that is server problems on there side.
All in all, the article is good and, after fixing the few problems above, should have no problem reaching GA status. — (Talk) """,0,0,0,0,0,0
357818d64f8b52fc,"""

   There are now two meaningful and material articles on other """"USAAs"""".  As for your love of USAA or not, you are advised to read Voltaire's cautionary tale of Candide's attempt to break up the fight between the priest and prostitute.  Stay out of it!  Let Robert G. Davis and his child-bride mistress (already described by  as so young and virginous that she could be his daughter . . .  Let the priests and the whores slug it out:  and when it is all over, then you can figure out who was the priest and who was the whore.

USAA went live in 2004 with this set piece from USAA's PR department:  read the present main article and tell me which is better.  Read the main article carefully - and you will see criminal Robert G. Davis's legal department bailing like mad.

Nowarticles""",0,0,0,0,0,0
d77cef7d60ab82bb,"""
(raises hand)   |  39 """,0,0,0,0,0,0
57d364bbaee1e0c3,"""
I've never heard of such a thing before, but I'll take Bioguide's word for it, since it's an authoritative source. However, there's sometimes a discrepancy between Bioguide and the (equally authoritative) Clerk of the House about the beginning of service for members who win special elections. Bioguide sometimes considers it to begin the day of the special election, while the Clerk considers it to be when the member takes the oath of office, which is no earlier than the next day. I'm not sure which one is """"more authoritative"""" than the other.   """,0,0,0,0,0,0
1e0eae1ae6b60ced,"Why is a link to where to play appropriate?  Should th blackjack article link to the Bellagio?  This is an encyclopedia.  Linking to sites where to play is not the point.  And encyclopedic article is.  Most of these links offer zero information about the game, but rather are just game screens on commercial sites using the Wikipedia as a way to troll for customers.  Additionally, if someone wants to offer pointers to where to play, then the only possible link is a Dmoz category.  The idea we should promote one where to play link over another is silly.",0,0,0,0,0,0
eb720d02928e9a14,"thank you for the invitation  

Thank you for the invitation but it is too late, I prefere leaving wikipedea because I was miss respected! 
Here admins behave as a god, and think they are managing their own websites and not an open project.
For more details see the talk page of Bbb23",0,0,0,0,0,0
ddb267b1a581c366,"03:27, Jun 23, 2005 (UTC)",0,0,0,0,0,0
a8a44af46cbd1117,"""
Now that my concerns about copyvio has been addressed, and the edit warring has stopped, I'm taking a backseat to the discussion.  Looks like things are calm, but if the edit war starts up again, let me know and I'll be happy to step in again.   † """,0,0,0,0,0,0
03d89cad52bc4199,"Sorry, but get over it.",0,0,0,0,0,0
7b8a4214ebcc457b,"""
(Note: This edit was originally added to the article's page with this edit: http://en.wikipedia.org/w/index.php?title=CATUAV&diff;=prev&oldid;=486405017), by (talk) """,0,0,0,0,0,0
5a187d46da4cdab2,"""

 A barnstar for you! 

  The Original Barnstar Are you mad did you know my effort for editing then you do revert why? Make talk to me you do is vandalism truly   """,1,0,0,0,0,0
93279c4ec09a2379,"My Wife

Let's have a threesome with my wife )User:EngineerScotty",0,0,0,0,0,0
9a19d0e09d2c2973,Salvio is an idiot who fancies Djathinkimacowboy and wants to have his babies,1,0,0,0,1,0
10d78d09570f7ffe,"Well, I guess I'd better get going on this. For my own reference (and in case anyone else wants to dig in), here's my current thinking on the final article list:

 Light-emitting diode: the primary article, with references to other articles in the LED family; would include packaging and material from current Electrical polarity of LEDs
 Organic light-emitting diode: keep this separate since there seems to be a lot of good material here, although I haven't looked it over for redundancy
 LED circuit: the circuitry surrounding an LED (including material from LED power sources, Thermal management of high power LED, and LED as light sensor)
 LED physics: the internals of how LEDs function (including List of LED failure modes and Light extraction in LEDs)
 LED lighting: using LEDs to cast light on other objects (including material from Solid-state lighting and LED lamp)
 [LED stage lighting]] (keep as-is)
 LED beacon: using LEDs to call attention to an object (including material from LED anti-collision light, LED anchor light and Motorcycle LED Lighting)
 LED display: using LEDs to deliver information (e.g. status, images, video, text) (yes, there already is an LED display article, but it only covers video displays, which is overly specific given the broad title)
 LED art: self-explanatory (including material from Blinky (novelty) and LED Throwie)
 LED products: random LED-based products that I'm not sure fit elsewhere (e.g. LED Incapacitator, Individually Modulated LED, LED printer, DPL Therapy)

I'm least certain of the LED products page. I was thinking to gather together a set of LED-based products that (for the most part) don't really deserve their own articles. I'm no longer sure this is a useful path, though; perhaps these articles should just be improved in-place (or nominated for deletion). Thoughts?",0,0,0,0,0,0
8f5d2209d91194af,"""

Please stop edit warring on National Front (France) and 21st-century economic migration of Poles. Please explain your edits on talk. Please provide sources. """,0,0,0,0,0,0
c09b5944e61c655e,""", 9 June 2011 (UTC)
I assume these events were your final project? I sent a reply to your e-mail, by the way. — (talk + contribs)— 05:32""",0,0,0,0,0,0
b0b84eae069ed610,"Enough 

As has been stated, user pages belong to the community. As a result, while there is more leeway, what you have been doing has exceeded the bounds of what many people consider good taste. You have already been asked by more than one admin to stop so please do so. Thanks -",0,0,0,0,0,0
1ce725eb27aaf2a9,""":Because maybe (like I said before) he sells it at cost? If you mean to say output prices influence (labor) input price, welcome to marginalism!  That has nothing to do with this though.  The employer estimates how much he can sell it for.  He bids for labor accordingly.  He sells such that he doesn't profit.  How does this affect the status of the labor? When you say """"pre"""", what is it before?  Before he goes into business?  Before the beginning of time?  

""",0,0,0,0,0,0
aaca8c54dc5222af,"NFL Draft
Are you batch copy-and-pasting the draft order each time?  If so, could you just add the players individually?  I'm trying to clean up the trades, and you're reverting most of my edits.",0,0,0,0,0,0
52315ddacbdee612,"""

 Still unsure what you want, please let me know. 

Hello,

Regarding edits to  Thomas Andrews Drake, John Kiriakou, and Jesselyn Radack

For your benefit,  I have logged in to prove my existence of having an account. 

I immediately returned to your talk page to see if there were any instructions for me to improve, or at least an explanation of your enigmatic """"edit war"""" message having no other information to support it.... only to find you have deleted everything.

Again,  if you are the one I am supposedly in a """"war"""" with, I have two requests
a) please stop deleting relevant information and corrected reference detail which were incomplete and incorrect in prior versions (which you or someone keeps reverting them to).
b)  if you do not like the complete data nor the corrected references, will you please explain why and how I can improve to meet wikipedia standards?  

Tis quite odd that corrected detailed facts and references continue to be deleted, and replaced with incomplete detail and incorrect references... am confident wikipedia.org would prefer the former, not the later.   If this is wrong, please explain why.

If you are deleting corrected facts and corrected references,  and continue to refuse to communicate factual reasons for this,  I will then need to report your unprofessional actions to your supervisors and colleagues.    

Please communicate and explain what I possibly have done wrong and need to improve.

V/R
COL M.D.B., MD""",0,0,0,0,0,0
20a9252187fc3cbc,"""
 Megan Connolly (27) - actress, heroin overdose. 
No free reliable sources found. It appears that this source might confirm, but not enough content in the snippet view. . TV.com """"source"""" was declared not reliable, publicly editable site. MM 207.69.139.138  """,0,0,0,0,0,0
600cff6c336426b0,"Maybe the case is notable for a legal wiki pages, but the individual isn't notable enough to get an article on wikipedia. However, I'm sure we can bring this topic up to Jimbo Wales and deal with it.",0,0,0,0,0,0
40b0c83063414299,"Can we block certain administrators? 

There are certain administators that due to certain extra curricular activities should not be allowed to contribute, edit, or even view this page or any other pages about or referencing dogs. These administrators are sick twisted individuals who view dogs not as playful domesticated creatures but rather their personal pleasure devices. They must be stopped.",1,0,0,0,0,0
9728bda122454406,u accuse me of that goodfellas thing again and i will hunt you down!,1,0,0,0,0,0
9ca234e7b4856931,"""

 ===New Schedule=== 

I removed the following section because it appears to be pure speculation.

With the return of Andrew Wilson to Sky Centre, it is rumoured that a new schedule will be devised, taking effect around mi-August when it's expected that several staff including Lorna Dunkley (weekend presenter) will go off on maternity leave.

06.00 - Sunrise with Eamonn Holmes

09.00 - Sky News Today with Martin Stanford and Julie Etchingham

12.00 - Lunchtime Live with Kay Burley

14.00 - TBA with Andrew Wilson and Anna Jones

17.00 - Live at 5 with Jeremy Thompson and Anna Botting

20.00 - TBA with Adam Boulton

21.00 - Sky News Tonight with Colin Brazier and TBA

00.00 - Sky News with Lukwesa Burak
~TalkContribs - 

Scheudles ARE NOT ALLOWED, please see WP:NOT  (talk) """,0,0,0,0,0,0
93c3342692b1e44c,Not at all I will move it to the article now.,0,0,0,0,0,0
8a91d8d8fe3aa446,"Removal of content
Hi! Please don't remove content without an edit summary.

Thanks",0,0,0,0,0,0
86c4a1abda45401f,""" If you can't handle """"shut up"""", you better crawl back into that womb, my friend.""",1,0,0,0,0,0
074d49202c22a45e,"""? Is he """"special""""""",0,0,0,0,0,0
c0d506970f983c90,TOTALITARIAN GOVERNMENT THAT SHOULD BE VIOLENTLY OVERTHROWN AND WIPED OFF THE FACE OF THE EARTH,0,0,0,0,0,0
f50056fc4f3f8483,center of thr world  k,0,0,0,0,0,0
49c5bbf239dcf25e,YOU CAN'T TELL ME WHAT TO DO!!!! -Some random guy,0,0,0,0,0,0
b78145a5715f0825,"User talk:67.160.251.14 

I find MONGO's input to be annoying. Get rid of hiim.",0,0,0,0,0,0
cef4224cdb5634a7,"""==FIVEaa==
Hi there. I notice you are rebranding everything from 5AA to FIVEaa, which whilst it seems somewhat trivial, I suppose it is appropriate considering their website only mentions FIVEaa. To make it easier for you to find pages that link to 5AA/FIVEaa, simply go to it (FIVEaa on wikipedia) and then click on """"what links here"""" on the left. For instance, I can see that Mark Aiston still has 5AA. Hope that helps you.  """,0,0,0,0,0,0
98a79baf3fe0ea69,"""

So how long will it take this time until someone says """"Janet Dayton is (insert name)""""?   16:03 Apr 30, 2003 (UTC)""",0,0,0,0,0,0
c5fd39a501e271c2,does teach that we should give but it was never forced on anyone.,0,0,0,0,0,0
2c0bc864efe3175f,"""

Not enough in-line citations
Perhaps you might like to comment on my stance over here?  

 re:Image:AnotherVersionofthePast.jpg 

I saw your post to ^demon regarding this image. I cannot undelete the image because of WP:FUC #3.b. The image has not been reduced in size. I also believe it fails #2 in that it directly competes with the commercial opportunities of the copyright holder. #8 is also jumping out at me, because the summarized text in the article serves the same purpose as the image. There is not critical commentary about the design of the sight or visual representation of the image in the article Chronology of the Year Zero alternate reality game. Therefore, the exact image you uploaded isn't appropriate for use on wikipedia, and a cropped or reduced size image may theoretically be appropriate, but in the proposed article would just be decorative (and against out non-free content policy). Sorry, but I hope this explanation helps.- [talk] 
Thanks very much for the reply.  I understand your Fair-Use concerns, and hopefully I can address all of them.
FUC 3.b - Agreed.  If the image is undeleted I'd be happy to reduce it's size and upload the smaller version, but I can't really do that (download the high resolution version) until it is undeleted.
FUC #2 - There are no commercial opportunities at stake here.  Because of the odd nature of the website, as part of an alternate reality game, the only logical copyright holder would be either Nine Inch Nails, 42 Entertainment, or Interscope records.  No one is making any money off of these websites: in fact, they officially have absolutely no connection to any company, not even to the album (Year Zero (album)) that it is parallel to.  Reznor himself has stated the ARG is NOT a promotional device.  (see Year Zero (alternate reality game) for more info on that)
FUC #8 - Although the dates themselves are similar, the text is not.  The whole point of the originating website, Another Version of the Past is that there are multiple perspectives of past events.  The text in the WP article is a dry, point-for-point account: """"neutral"""" if you will.  The two versions of the time line presented on the website represent both extremes of the fictional issues at hand: pro-American, pro-government, etc and on the other hand extremist, rebellious, reformatory, etc.  The image provides the user an opportunity to see the POV/agendas at work and compare it to what actually happened.  For example the New Orleans floods are described as a """"Faith-based disaster"""" on one hand, and """"Why Bother with New Orleans?"""" on the other.  
I still believe the image wouldn't be appropriate here. The site the image came from is copyrighted, and was used to promote the album (for the record company executives), regardless what Reznor said, so FUC#2 still concerns me, and I'm not convinced of FUC#8 either. We can simply quote snippets of text without showing it if we want to discuss how the timeline is presented. We'd need to discuss visual aspects of how things look in order to show an image, IMO. I have asked another admin who is more versed in image policy to comment here, so be patient for a 2nd opinion. Thanks for your reply.- [talk] 

Greetings. I was asked to comment here. This image is essentially text, with decorative flourishes. As such, I don't see how  it could pass WP:NFCC#8, which requires that a non-free image provide encyclopedic information beyond what text alone could convey. I don't believe that the text alone, quoted, would be less informative than the image. (And I think that much text, quoted verbatim, would be a copyright violation, which is another indicator that this image isn't allowed.) All the best, –  (talk) (random) 
Ok, fair enough.  I know better than to argue with two admins. =)  Thanks for taking the time to review the case.  

 Lightning Bolt discog 

I'm not trying to kill you;) It just looks like an unneccessary article to me. In my opinion, their discog isn't so cumbersome that it can't fit in their main article. If you disagree, fine, I'm not that worried about.  
Totally fine. I don't feel anywhere near strongly enough to care that much. Good luck on it, cheers! [[User:Mur",0,0,0,0,0,0
bdb3fb64dd69282f,Correct me if I am wrong but doesn't NAMBLA also want to decriminalize sex between a any (0-17) year old boy and any adult male?,0,0,0,0,0,0
3bc9ebab32c799a6,"""
It is not possible to """"personally"""" attack an anonymous IP address, especially one which ironically claims a well-known national comic strip (also cited in various other places in wikipedia) is """"inconsequential"""".  """,0,0,0,0,0,0
5459994bd9941af3,"{unindent}}
I'm not quite certain what you mean. I have not removed any user-rights from you.

Here's what a standard registered user (such as yourself) can do: create articles; edit articles (non-protected and semi-protected); rename articles; upload images; upload new versions of images to pre-existing filenames.

And as of yesterday, you can also rename images. That's the only change I made. Perhaps you've misinterpreted something?",0,0,0,0,0,0
29d97e96d5c6ca17,"On the other hand, some pages of other language on wikipedia can support my edit. If other pages say that I am correct, then why do you still insist on reverting my changes? If the information is different in the same page of different langauges, then what is the point of having Wikipeida with so many languages?",0,0,0,0,0,0
cbc6e198e587dbea,"Just on another note, I had never heard of this user until I created an account. My friend did leave this place in frustration but I really haven't seen much that disputes what she said. There of course several level headed and decent editors here, but the wiki-law debates verge on the absurd.",0,0,0,0,0,0
1d26d71d2b3ea0da,"spaces after punctuation 

Cyan has left wikipedia. Find someone to clean up after you or risk getting blocked for being a nuisance. ng 05:00, 29 Feb 2004 (UTC)",0,0,0,0,0,0
fe3e96a437ce9be4,"Overeager reformists... 

Dear KylieTastic, I respectfully suggest that you take advantage of the several excellent free Italian dictionaries available on the web, should you still have doubts on the correction of my edit. Cheers",0,0,0,0,0,0
cec09aa8f175a215,"""
It's worse than just pro-circ. Clear conflict of interest & ethical issues aren't recognized either. Pointing these out is called a """"personal attack"""". I assume I'll get blocked (again) for writing this. As an anonymous user posted on my talk page: follow the money.   """,0,0,0,0,0,0
418e1922f3503b31,"""
Please don't answer a question with a question. What do you think the enforcement of the Succession to the Throne Act 2013 did? ₪  """,0,0,0,0,0,0
b4d7ed363976186a,"""
However, it seems that Brisxton Busters does not wish to confirm or deny that he is really a new editor, since he uses 303's old trick of just deleting comments he has no answer to that are left on his talk page:
...(kiwiexile at DMOZ)  • """,0,0,0,0,0,0
6aba19084ade8f35,Fuck you London. You piece of shit,1,0,1,0,1,0
c702f5c7e3d2c865,I THOUGHT I SAID I WAS SORRY YOU ROTTEN PENIS!,1,0,0,0,0,0
915db5f58ea9a5b6,"notices are for the people who created the article, not the decliners of a speedy deletion. The page is a perfectly good candidate for speedy deletion as a test page (due to the way editnotices work); however, it was not a redirect, and thus it didn't fall under the R2 criterion. Have a good one too!  Talk Contributions",0,0,0,0,0,0
7323fdf436c27d62,"Angels boot 

thanks for bringing that to my attention, I've taken care of it.",0,0,0,0,0,0
91973e54614eb8a5,"Red Pepper Cases 

Red Pepper Cases

Red Pepper Waterproof Cell Phone cases are the next biggest thing. It was started in 2010 by a few very smart engineers that discovered that Lifeproof cases were selling very fast, and they decided to make there own version. 

The website is http://www.redpeppercases.com/

Water Proof - submergible to 6.6' (2m) for up to 45 minutes
Dirt Proof - totally sealed against minute dirt & dust ingress
Snow Proof - fully enclosed to keep melting snow, sleet and ice out
Shock Proof - withstands drop impacts from up to 3.3' (1m)

waterproof case for galaxy s3, a waterproof case for your galaxy? Visit redpeppercases.com and save on all of our waterproof galaxy S3 cases, also we have waterproof cases for the iphone 4, iPhone 5, iPhone 5C, and many other phone cases. Seriously don’t waste your money on lifeproof cases there the same as Redpepper cases but much cheaper. We have all colors of waterproof s3 cases, including waterproof S3 cases for only $19.99. http://www.redpeppercases.com/Galaxy-S3-Cases_c4.htm",0,0,0,0,0,0
e0d5403ec1c442f8,"""

 Important!!!  Please pay attention 

Someone may wish to delete this message from your talk page.  I think you are grown up enough to deal with it yourself.  So if it disappears, please go through the history and have a look.  Let's stick to the facts here, and not get too emotionally involved: 

 I created legitimate articles for the Courage League Division One between 1988/89 and 1996/97 seasons.
 This information was not previously available on the Internet  at least not as far as I can tell.
  deleted these articles: 1988/89 Courage League and template:1988/89 Courage League Table, 1990/91 Courage League and template:1990/91 Courage League Table, 1991/92 Courage League and template:1991/92 Courage League Table, 1992/93 Courage League and template:1992/93 Courage League Table, 1993/94 Courage League and template:1993/94 Courage League Table, 1993/94 Courage League and template:1993/94 Courage League Table, 1994/95 Courage League and template:1994/95 Courage League Table, 1995/96 Courage League and template:1995/96 Courage League Table, 1996/97 Courage League and template:1996/97 Courage League Table, Hill, Back, Dallaglio, English top flight rugby union league tables since 1987/88.
 All Associated redirects
 He has also introducing edits which are factually false and clearly so, e.g. 

These completely negative actions need to be reversed.

I also have the Courage League Division Two tables for these dates, and would like to add these to Wikipedia.  Unfortunately I don't want to do so because such tables take time to write and such writing is clearly not appreciated by some people who ought to know better.

If I am caught talking to you, some people may well block me on sight, so I may be unable to reply.

If you could help reverse these actions, I would be most grateful.   """,0,0,0,0,0,0
124ca2ef82c91ec2,go vandercken!! go!! wikipedia needs you besides why are you waisting your time talking in here instead of writing an article? and why do you have a user page full of userboxes are  @!$%?*# or what ?,0,0,0,0,0,0
275ae98b88a5d1bd,"""
I too liked the witch when I read her article the other night before nodding off.  Although I assure you the two were unconnected ;) Talk """,0,0,0,0,0,0
d20c7b96a357d4ad,"Your last version looks better, but I've restored all three external links (but without the commentary). Articles without references don't survive very long on Wikipedia.  ☎",0,0,0,0,0,0
cf1d54f1bba9358f,vandalism caused by trolls.,0,0,0,0,0,0
83aa77adb92c2a29,"Thank you for blocking me, you've proved my point nicely.",0,0,0,0,0,0
7e0276210e8b6acc,"It might not have been your intention, but your recent edit removed content from . Please be careful not to remove content from Wikipedia without a valid reason, which you should specify in the edit summary or on the article's talk page. Take a look at our welcome page to learn more about contributing to this encyclopedia. Thank you.  A link to the edit I have reverted can be found here: link. If you believe this edit should not have been reverted, please contact me.   (Talk Page) (Contribs)",0,0,0,0,0,0
eedf47d09cb92fa1,"It remains a question, though, why the class consciousness of our working class has not risen and why my poor compatriots let themselves oppress just as hard as in other capitalist countiries of the western world such as Sweden and Finland. 

As for Moldova (the poorest country in Europe), the good old commies have returned (but wait! isn't it that this is the result of failed economic reforms, which we in the Baltic countries have succeeded in?) and are reportedly just building up the happy earthly paradise there (hopefully they will manage to do the miracle that their Russian, Chilean, Mongolian, Chinese, Peruvian, Hungarian and German comrades failed to do). Happy people the Moldovians are! (though Estonians visiting this country report Moldovans telling: 'if only we had the problems you Estonians have...'). - Talk",0,0,0,0,0,0
b38eccdfd2b2ad4c,"UK , US or Where? Please add answer to DAB article.===  (talk)",0,0,0,0,0,0
c94e14761fdd1490,"Per the Brett and Kevin Kimberlin articles, they are brothers, it is in the book by Mark Singer and the public records and there is one rather hokey Indiana website which can be linked.  The article you site about Carl Levin is not really news, as it is only about one Senator's opinion.  I will find a more neutral and general reference which should please all. I do appreciate your interest, and will get this right.",0,0,0,0,0,0
761b8e977bb1314f,"Illegal usernames 
Personally I think this approach  counts as biting Newbies, especially after only a single edit. I think you should really offer to move the account to a new name to them, it may be a little more work but is generally much less contra WP:BITE.  talk",0,0,0,0,0,0
5dac6959c621392f,"Keep. If the data were not useful then WHO would not be publishing it. While I think we can all agree that the charts do not perfectly represent reality, they do correlate to reality. In other words, we are much better informed with these ball-park estimates than being in the dark completely. Trends and variance therein are just as important as actual numbers, if not more so. It's not up to us as mere wikipedia editors to decide that readers are simply too stupid to find any use in this data.",0,0,0,0,0,0
baaf8e53ea19d343,"Please edit afghanistan 

 All iranic people are white. In afghanistan, there are the pashtuns, tajiks, aimaqs, and baloches. They are all iranic. The tajiks are the same as persians of iran, who are listed as white, so please list tajiks under afghanistan. Pashtuns are an eastern iranic people, who many believe to be descended from the lost ten tribes of israel. The baloches are also iranic, and are related to the kurds. If you look at any wiki article on these people, it will say they are caucasion. 50% of pashtuns have colored eyes and hair too. Here are photos as proof

http://www.google.com/search?client=safari&rls;=en&q;=pashtun+people&oe;=UTF-8&um;=1&ie;=UTF-8&hl;=en&tbm;=isch&source;=og&sa;=N&tab;=wi&biw;=1383&bih;=1068&sei;=bfvGTveKMaLb0QGn7I31Dw#um=1&hl;=en&client;=safari&rls;=en&tbm;=isch&sa;=1&q;=afgahn+tajiks&oq;=afgahn+tajiks&aq;=f&aqi;=&aql;=&gs;_sm=e&gs;_upl=15051l15943l2l16053l6l6l0l0l0l0l136l550l4.2l6l0&bav;=on.2,or.r_gc.r_pw.,cf.osb&fp;=58647dde3f15bbd&biw;=1383&bih;=1068

http://www.google.com/search?client=safari&rls;=en&q;=pashtun+people&oe;=UTF-8&um;=1&ie;=UTF-8&hl;=en&tbm;=isch&source;=og&sa;=N&tab;=wi&biw;=1383&bih;=1068&sei;=bfvGTveKMaLb0QGn7I31Dw#um=1&hl;=en&client;=safari&rls;=en&tbm;=isch&sa;=1&q;=pashtuns&oq;=pashtuns&aq;=f&aqi;=g10&aql;=&gs;_sm=e&gs;_upl=2254l3675l5l3744l8l7l0l0l0l1l466l1334l0.6.4-1l7l0&bav;=on.2,or.r_gc.r_pw.,cf.osb&fp;=58647dde3f15bbd&biw;=1383&bih;=1068",0,0,0,0,0,0
85b0628c357c2716,Uhh... lack of editors that own books on the subject in the English language? I have one myself on Modern Greek history in general (not the one referenced in the article) but it only briefly covers the war and I don't think I could add anything more to the article. I guess we just need more natively English-speaking editors. — ✆|☑,0,0,0,0,0,0
